area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada
Contratos;Contrato de Transferência de Tecnologia;;Davi;2026-02-19 09:00:00;2026-04-29 15:02:00.000000000;2026-04-30 15:02:00.000000000;3,0;;8,0;2026-04-30 15:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Mapeamento de dados pessoais (data mapping / data inventory);;Esaú;2026-02-19 09:01:00;2026-02-24 09:08:59.999999999;2026-02-24 13:08:59.999999999;2,0;;4,0;2026-02-24 13:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Avaliação de risco e provisões;;Jacó;2026-02-19 09:02:00;2026-02-26 11:01:00.000000000;2026-02-26 13:01:00.000000000;1,0;;2,0;2026-02-26 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Adão;2026-02-19 09:03:00;2026-04-30 13:01:00.000000000;2026-05-01 13:01:00.000000000;3,0;;8,0;2026-05-01 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contencioso;Elaboração de contestação;;Noé;2026-02-19 09:04:00;2026-02-26 09:03:59.999999999;2026-02-26 11:03:59.999999999;1,0;;2,0;2026-02-26 11:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Suporte jurídico às decisões do Conselho de Administração;;Isaque;2026-02-19 09:05:00;2026-02-24 13:01:00.000000000;2026-02-24 15:01:00.000000000;1,0;;2,0;2026-02-24 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Abraão;2026-02-19 09:06:00;2026-02-24 11:06:59.999999999;2026-02-24 13:06:59.999999999;1,0;;2,0;2026-02-24 13:06:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contencioso;Análise de decisões judiciais;;Noé;2026-02-19 09:07:00;2026-02-26 11:03:59.999999999;2026-02-26 13:03:59.999999999;1,0;;2,0;2026-02-26 13:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Davi;2026-02-19 09:08:00;2026-04-30 15:02:00.000000000;2026-05-01 15:02:00.000000000;3,0;;8,0;2026-05-01 15:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Regularização societária;;Abraão;2026-02-19 09:09:00;2026-02-24 13:06:59.999999999;2026-02-25 13:07:00.000000000;3,0;;8,0;2026-02-25 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio jurídico à governança de instituições reguladas;;Caim;2026-02-19 09:10:00;2026-03-27 13:09:00.000000000;2026-03-30 13:09:00.000000000;3,0;;8,0;2026-03-30 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Apoio em negociações sindicais;;Esaú;2026-02-19 09:11:00;2026-02-24 13:08:59.999999999;2026-02-25 13:09:00.000000000;3,0;;8,0;2026-02-25 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Outras atividades de governança;;Isaque;2026-02-19 09:12:00;2026-02-24 15:01:00.000000000;2026-02-25 15:01:00.000000000;3,0;;8,0;2026-02-25 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio jurídico à governança financeira corporativa;;Jacó;2026-02-19 09:13:00;2026-02-26 13:01:00.000000000;2026-02-27 13:01:00.000000000;3,0;;8,0;2026-02-27 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Negociação jurídica com bancos e instituições de crédito;;Jacó;2026-02-19 09:14:00;2026-02-27 13:01:00.000000000;2026-03-02 13:01:00.000000000;3,0;;8,0;2026-03-02 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio a ofertas públicas e privadas sob a ótica regulatória;;Caim;2026-02-20 09:00:00;2026-03-30 13:09:00.000000000;2026-03-31 13:09:00.000000000;3,0;;8,0;2026-03-31 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Interface com processos de recuperação judicial e extrajudicial;;Jacó;2026-02-20 09:01:00;2026-03-02 13:01:00.000000000;2026-03-04 13:00:59.999999999;4,0;;16,0;2026-03-04 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Programa de conformidade com LGPD;;Esaú;2026-02-20 09:02:00;2026-02-25 13:09:00.000000000;2026-02-25 15:09:00.000000000;1,0;;2,0;2026-02-25 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Estruturação jurídica de debêntures, CRI, CRA, notas comerciais;;Jacó;2026-02-20 09:03:00;2026-03-04 13:00:59.999999999;2026-03-09 13:00:59.999999999;5,0;;24,0;2026-03-09 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Política de Governaça Corporativa;;Isaque;2026-02-20 09:04:00;2026-02-25 15:01:00.000000000;2026-02-26 15:01:00.000000000;3,0;;8,0;2026-02-26 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Abel;2026-02-20 09:05:00;2026-02-24 15:03:00.000000000;2026-02-25 15:03:00.000000000;3,0;;8,0;2026-02-25 15:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Distribuição;;Adão;2026-02-20 09:06:00;2026-05-01 13:01:00.000000000;2026-05-04 13:01:00.000000000;3,0;;8,0;2026-05-04 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Regulatório;Enquadramento jurídico-regulatório de tokens, valores mobiliários e instrumentos financeiros;;Caim;2026-02-20 09:07:00;2026-03-31 13:09:00.000000000;2026-04-01 13:09:00.000000000;3,0;;8,0;2026-04-01 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de trabalho;;Davi;2026-02-20 09:08:00;2026-05-01 15:02:00.000000000;2026-05-04 09:02:00.000000000;1,0;;2,0;2026-05-04 09:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contratos;Contratos imobiliários;;Davi;2026-02-20 09:09:00;2026-05-04 09:02:00.000000000;2026-05-05 09:01:59.999999999;3,0;;8,0;2026-05-05 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Elaboração e atualização de políticas de privacidade e cookies;;Esaú;2026-02-20 09:10:00;2026-02-25 15:09:00.000000000;2026-02-26 15:09:00.000000000;3,0;;8,0;2026-02-26 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Apoio jurídico ao RH em decisões do dia a dia;;Eva;2026-02-20 09:11:00;2026-02-25 11:03:59.999999999;2026-02-25 13:03:59.999999999;1,0;;2,0;2026-02-25 13:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Interface com escritórios especializados e o INPI;;Eva;2026-02-20 09:12:00;2026-02-25 13:03:59.999999999;2026-02-25 15:03:59.999999999;1,0;;2,0;2026-02-25 15:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Análise de impacto financeiro-jurídico;;Jacó;2026-02-20 09:13:00;2026-03-09 13:00:59.999999999;2026-03-09 15:00:59.999999999;1,0;;2,0;2026-03-09 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de prestação de serviços;;Adão;2026-02-20 09:14:00;2026-05-04 13:01:00.000000000;2026-05-05 13:01:00.000000000;3,0;;8,0;2026-05-05 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contencioso;Avaliação de precedentes relevantes;;Noé;2026-02-23 09:00:00;2026-02-26 13:03:59.999999999;2026-02-26 15:03:59.999999999;1,0;;2,0;2026-02-26 15:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio regulatório a fundos de investimento;;Caim;2026-02-23 09:01:00;2026-04-01 13:09:00.000000000;2026-04-06 13:08:59.999999999;5,0;;24,0;2026-04-06 13:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;EM_EXECUCAO;True
Direito digital;Adequação de contratos a regras internacionais de privacidade;;Esaú;2026-02-23 09:02:00;2026-02-26 15:09:00.000000000;2026-02-27 15:09:00.000000000;3,0;;8,0;2026-02-27 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Davi;2026-02-23 09:03:00;2026-05-05 09:01:59.999999999;2026-05-06 09:01:59.999999999;3,0;;8,0;2026-05-06 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contratos;Contratos imobiliários;;Adão;2026-02-23 09:04:00;2026-05-05 13:01:00.000000000;2026-05-06 13:01:00.000000000;3,0;;8,0;2026-05-06 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Avaliação de riscos legais em plataformas e marketplaces;;Esaú;2026-02-23 09:05:00;2026-02-27 15:09:00.000000000;2026-03-02 11:09:00.000000000;2,0;;4,0;2026-03-02 11:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos imobiliários;;Davi;2026-02-23 09:06:00;2026-05-06 09:01:59.999999999;2026-05-07 09:01:59.999999999;3,0;;8,0;2026-05-07 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Regulatório;Gestão de prazos regulatórios críticos;;Caim;2026-02-23 09:07:00;2026-04-06 13:08:59.999999999;2026-04-07 13:09:00.000000000;3,0;;8,0;2026-04-07 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Gestão de Processos com ANPD;;Esaú;2026-02-23 09:08:00;2026-03-02 11:09:00.000000000;2026-03-02 13:09:00.000000000;1,0;;2,0;2026-03-02 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Acompanhamento de planos de mitigação;;Isaque;2026-02-23 09:09:00;2026-02-26 15:01:00.000000000;2026-02-27 09:00:59.999999999;1,0;;2,0;2026-02-27 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Adão;2026-02-23 09:10:00;2026-05-06 13:01:00.000000000;2026-05-07 13:01:00.000000000;3,0;;8,0;2026-05-07 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Gestão jurídica do encerramento de operações;;Abraão;2026-02-23 09:11:00;2026-02-25 13:07:00.000000000;2026-02-25 15:07:00.000000000;1,0;;2,0;2026-02-25 15:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Relacionamento CADE;;Abel;2026-02-23 09:12:00;2026-02-25 15:03:00.000000000;2026-02-26 09:03:00.000000000;1,0;;2,0;2026-02-26 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Licenciamento de Software;;Davi;2026-02-23 09:13:00;2026-05-07 09:01:59.999999999;2026-05-11 09:01:59.999999999;4,0;;16,0;2026-05-11 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Concorrencial;M&A Concorrencial;;Eva;2026-02-23 09:14:00;2026-02-25 15:03:59.999999999;2026-03-02 15:04:00.000000000;5,0;;24,0;2026-03-02 15:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Registro de garantias em cartórios e sistemas competentes;;Jacó;2026-02-24 09:00:00;2026-03-09 15:00:59.999999999;2026-03-10 09:00:59.999999999;1,0;;2,0;2026-03-10 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio em ofertas públicas e privadas;;Jacó;2026-02-24 09:01:00;2026-03-10 09:00:59.999999999;2026-03-10 11:00:59.999999999;1,0;;2,0;2026-03-10 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Joint Venture;;Adão;2026-02-24 09:02:00;2026-05-07 13:01:00.000000000;2026-05-12 13:00:59.999999999;5,0;;24,0;2026-05-12 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Jacó;2026-02-24 09:03:00;2026-03-10 11:00:59.999999999;2026-03-11 11:01:00.000000000;3,0;;8,0;2026-03-11 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Análise de riscos de colisão marcária;;Abraão;2026-02-24 09:04:00;2026-02-25 15:07:00.000000000;2026-02-26 09:07:00.000000000;1,0;;2,0;2026-02-26 09:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio em processos administrativos regulatórios;;Jacó;2026-02-24 09:05:00;2026-03-11 11:01:00.000000000;2026-03-12 11:01:00.000000000;3,0;;8,0;2026-03-12 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Desenvolvimento de Software;;Davi;2026-02-24 09:06:00;2026-05-11 09:01:59.999999999;2026-05-12 09:01:59.999999999;3,0;;8,0;2026-05-12 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Elaboração e negociação de  SPA;;Abel;2026-02-24 09:07:00;2026-02-26 09:03:00.000000000;2026-02-27 09:02:59.999999999;3,0;;8,0;2026-02-27 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;M&A Concorrencial;;Abraão;2026-02-24 09:08:00;2026-02-26 09:07:00.000000000;2026-03-03 09:07:00.000000000;5,0;;24,0;2026-03-03 09:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Outros tipos contratuais;;Davi;2026-02-24 09:09:00;2026-05-12 09:01:59.999999999;2026-05-13 09:01:59.999999999;3,0;;8,0;2026-05-13 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Trabalhista;Gestão de riscos relacionados a acidentes de trabalho;;Noé;2026-02-24 09:10:00;2026-02-26 15:03:59.999999999;2026-02-27 09:03:59.999999999;1,0;;2,0;2026-02-27 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Locação;;Adão;2026-02-24 09:11:00;2026-05-12 13:00:59.999999999;2026-05-13 13:01:00.000000000;3,0;;8,0;2026-05-13 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Reorganizações societárias internas;;Abel;2026-02-24 09:12:00;2026-02-27 09:02:59.999999999;2026-03-04 09:03:00.000000000;5,0;;24,0;2026-03-04 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;MoU;;Davi;2026-02-24 09:13:00;2026-05-13 09:01:59.999999999;2026-05-13 11:01:59.999999999;1,0;;2,0;2026-05-13 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contratos;Contrato de Agência, Franquia ou Parceria Empresarial;;Davi;2026-02-24 09:14:00;2026-05-13 11:01:59.999999999;2026-05-14 11:02:00.000000000;3,0;;8,0;2026-05-14 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Interface entre jurídico, TI e segurança da informação;;Esaú;2026-02-25 09:00:00;2026-03-02 13:09:00.000000000;2026-03-02 15:09:00.000000000;1,0;;2,0;2026-03-02 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio a programas de prevenção à lavagem de dinheiro (PLD/FT);;Jacó;2026-02-25 09:01:00;2026-03-12 11:01:00.000000000;2026-03-12 13:01:00.000000000;1,0;;2,0;2026-03-12 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Adão;2026-02-25 09:02:00;2026-05-13 13:01:00.000000000;2026-05-14 13:01:00.000000000;3,0;;8,0;2026-05-14 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contratos;Contratos de Seguros ou Previdência;;Davi;2026-02-25 09:03:00;2026-05-14 11:02:00.000000000;2026-05-15 11:02:00.000000000;3,0;;8,0;2026-05-15 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Estruturação de veículos societários (SPVs);;Eva;2026-02-25 09:04:00;2026-03-02 15:04:00.000000000;2026-03-05 15:04:00.000000000;5,0;;24,0;2026-03-05 15:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Negociação jurídica com bancos e instituições de crédito;;Jacó;2026-02-25 09:05:00;2026-03-12 13:01:00.000000000;2026-03-13 13:01:00.000000000;3,0;;8,0;2026-03-13 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;SPA / SHA e documentos correlatos;;Abraão;2026-02-25 09:06:00;2026-03-03 09:07:00.000000000;2026-03-03 11:07:00.000000000;1,0;;2,0;2026-03-03 11:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Letter of Intent;;Adão;2026-02-25 09:07:00;2026-05-14 13:01:00.000000000;2026-05-14 15:01:00.000000000;1,0;;2,0;2026-05-14 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Contratos;Contrato de Licenciamento de Software;;Adão;2026-02-25 09:08:00;2026-05-14 15:01:00.000000000;2026-05-18 15:00:59.999999999;4,0;;16,0;2026-05-18 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Governança;Integração com outras áreas;;Isaque;2026-02-25 09:09:00;2026-02-27 09:00:59.999999999;2026-02-27 11:00:59.999999999;1,0;;2,0;2026-02-27 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface direta com equipes técnicas dos reguladores;;Caim;2026-02-25 09:10:00;2026-04-07 13:09:00.000000000;2026-04-08 13:09:00.000000000;3,0;;8,0;2026-04-08 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Concorrencial;M&A Concorrencial;;Noé;2026-02-25 09:11:00;2026-02-27 09:03:59.999999999;2026-03-04 09:03:59.999999999;5,0;;24,0;2026-03-04 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Resposta a autos de infração;;Isaque;2026-02-25 09:12:00;2026-02-27 11:00:59.999999999;2026-03-03 11:00:59.999999999;4,0;;16,0;2026-03-03 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Administrativos;;Davi;2026-02-25 09:13:00;2026-05-15 11:02:00.000000000;2026-05-18 11:02:00.000000000;3,0;;8,0;2026-05-18 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito digital;Avaliação de bases legais para tratamento de dados;;Esaú;2026-02-25 09:14:00;2026-03-02 15:09:00.000000000;2026-03-03 11:09:00.000000000;2,0;;4,0;2026-03-03 11:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Outras atividades de governança;;Isaque;2026-02-26 09:00:00;2026-03-03 11:00:59.999999999;2026-03-04 11:01:00.000000000;3,0;;8,0;2026-03-04 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Gestão de relacionamento jurídico-financeiro;;Jacó;2026-02-26 09:01:00;2026-03-13 13:01:00.000000000;2026-03-13 15:01:00.000000000;1,0;;2,0;2026-03-13 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;NDA;;Davi;2026-02-26 09:02:00;2026-05-18 11:02:00.000000000;2026-05-18 13:02:00.000000000;1,0;;2,0;2026-05-18 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Governança;Benchmarking de melhores práticas;;Isaque;2026-02-26 09:03:00;2026-03-04 11:01:00.000000000;2026-03-04 13:01:00.000000000;1,0;;2,0;2026-03-04 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Davi;2026-02-26 09:04:00;2026-05-18 13:02:00.000000000;2026-05-19 13:02:00.000000000;3,0;;8,0;2026-05-19 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Governança;Governança e Regimentos de Comitês;;Isaque;2026-02-26 09:05:00;2026-03-04 13:01:00.000000000;2026-03-05 13:01:00.000000000;3,0;;8,0;2026-03-05 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Monitoramento de aderência a políticas;;Isaque;2026-02-26 09:06:00;2026-03-05 13:01:00.000000000;2026-03-06 13:01:00.000000000;3,0;;8,0;2026-03-06 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Interface com assessores financeiros, bancos de investimento e reguladores;;Jacó;2026-02-26 09:07:00;2026-03-13 15:01:00.000000000;2026-03-16 15:01:00.000000000;3,0;;8,0;2026-03-16 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos imobiliários;;Adão;2026-02-26 09:08:00;2026-05-18 15:00:59.999999999;2026-05-19 15:01:00.000000000;3,0;;8,0;2026-05-19 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Propriedade intelectual;Definição de estratégias de proteção de informações confidenciais;;Abraão;2026-02-26 09:09:00;2026-03-03 11:07:00.000000000;2026-03-03 13:07:00.000000000;1,0;;2,0;2026-03-03 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Financeiros ou Bancários;;Davi;2026-02-26 09:10:00;2026-05-19 13:02:00.000000000;2026-05-20 13:02:00.000000000;3,0;;8,0;2026-05-20 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Societário;Estruturação de holdings e grupos;;Abraão;2026-02-26 09:11:00;2026-03-03 13:07:00.000000000;2026-03-06 13:07:00.000000000;5,0;;24,0;2026-03-06 13:07:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Propriedade intelectual;Análise de titularidade de software desenvolvido internamente;;Esaú;2026-02-26 09:12:00;2026-03-03 11:09:00.000000000;2026-03-03 13:09:00.000000000;1,0;;2,0;2026-03-03 13:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Escrow de Código-Fonte;;Adão;2026-02-26 09:13:00;2026-05-19 15:01:00.000000000;2026-05-20 15:01:00.000000000;3,0;;8,0;2026-05-20 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Direito financeiro;Due diligence financeira e bancária;;Jacó;2026-02-26 09:14:00;2026-03-16 15:01:00.000000000;2026-03-19 15:00:59.999999999;5,0;;24,0;2026-03-19 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SHA;;Abel;2026-02-27 09:00:00;2026-03-04 09:03:00.000000000;2026-03-05 09:02:59.999999999;3,0;;8,0;2026-03-05 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Abel;2026-02-27 09:01:00;2026-03-05 09:02:59.999999999;2026-03-06 09:02:59.999999999;3,0;;8,0;2026-03-06 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Trabalhista;Avaliação de riscos trabalhistas em práticas internas;;Esaú;2026-02-27 09:02:00;2026-03-03 13:09:00.000000000;2026-03-03 15:09:00.000000000;1,0;;2,0;2026-03-03 15:09:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Transferência de Tecnologia;;Davi;2026-02-27 09:03:00;2026-05-20 13:02:00.000000000;2026-05-21 13:02:00.000000000;3,0;;8,0;2026-05-21 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;PENDENTE;True
Trabalhista;Gestão de escritórios externos;;Esaú;2026-02-27 09:04:00;2026-03-03 15:09:00.000000000;2026-03-04 09:08:59.999999999;1,0;;2,0;2026-03-04 09:08:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
