area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada
Contratos;Letter of Intent;;Davi;2026-05-11 09:00:00;2026-05-11 09:02:59.999999999;2026-05-11 11:02:59.999999999;1,0;;2,0;2026-05-11 11:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio a ofertas públicas e privadas sob a ótica regulatória;;Caim;2026-05-11 09:01:00;2026-05-11 09:01:00.000000000;2026-05-12 09:00:59.999999999;3,0;;8,0;2026-05-12 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Registro de companhias abertas, emissores e participantes de mercado na CVM;;Caim;2026-05-11 09:02:00;2026-05-12 09:00:59.999999999;2026-05-12 11:00:59.999999999;1,0;;2,0;2026-05-12 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Análise de impactos regulatórios em operações, produtos e modelos de negócio;;Caim;2026-05-11 09:03:00;2026-05-12 11:00:59.999999999;2026-05-13 11:01:00.000000000;3,0;;8,0;2026-05-13 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Abraão;2026-05-11 09:04:00;2026-05-29 13:01:00.000000000;2026-06-01 13:01:00.000000000;3,0;;8,0;2026-06-01 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Letter of Intent;;Davi;2026-05-12 09:00:00;2026-05-12 09:00:00.000000000;2026-05-12 11:00:00.000000000;1,0;;2,0;2026-05-12 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;SPA / SHA e documentos correlatos;;Eva;2026-05-12 09:01:00;2026-06-01 11:00:59.999999999;2026-06-01 13:00:59.999999999;1,0;;2,0;2026-06-01 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de compra e venda;;Adão;2026-05-12 09:02:00;2026-05-12 09:02:00.000000000;2026-05-13 09:01:59.999999999;3,0;;8,0;2026-05-13 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Apoio a ofertas públicas e privadas sob a ótica regulatória;;Caim;2026-05-12 09:03:00;2026-05-13 11:01:00.000000000;2026-05-14 11:01:00.000000000;3,0;;8,0;2026-05-14 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Cessão de Crédito;;Davi;2026-05-12 09:04:00;2026-05-12 11:00:00.000000000;2026-05-13 11:00:00.000000000;3,0;;8,0;2026-05-13 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de prestação de serviços;;Adão;2026-05-13 09:00:00;2026-05-13 09:01:59.999999999;2026-05-14 09:01:59.999999999;3,0;;8,0;2026-05-14 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Escrow de Código-Fonte;;Davi;2026-05-13 09:01:00;2026-05-13 11:00:00.000000000;2026-05-14 11:00:00.000000000;3,0;;8,0;2026-05-14 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Estruturação jurídica de debêntures, CRI, CRA, notas comerciais;;Jacó;2026-05-13 09:02:00;2026-05-13 09:02:00.000000000;2026-05-18 09:01:59.999999999;5,0;;24,0;2026-05-18 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abraão;2026-05-13 09:03:00;2026-06-01 13:01:00.000000000;2026-06-01 15:01:00.000000000;1,0;;2,0;2026-06-01 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Mapeamento de dados pessoais (data mapping / data inventory);;Esaú;2026-05-13 09:04:00;2026-05-13 09:04:00.000000000;2026-05-13 13:04:00.000000000;2,0;;4,0;2026-05-13 13:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Hosting;;Adão;2026-05-14 09:00:00;2026-05-14 09:01:59.999999999;2026-05-15 09:01:59.999999999;3,0;;8,0;2026-05-15 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Eva;2026-05-14 09:01:00;2026-06-01 13:00:59.999999999;2026-06-04 13:00:59.999999999;5,0;;24,0;2026-06-04 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Transferência de Tecnologia;;Davi;2026-05-14 09:02:00;2026-05-14 11:00:00.000000000;2026-05-15 11:00:00.000000000;3,0;;8,0;2026-05-15 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Análise regulatória de modelos inovadores (open finance, cripto, tokenização);;Caim;2026-05-14 09:03:00;2026-05-14 11:01:00.000000000;2026-05-15 11:01:00.000000000;3,0;;8,0;2026-05-15 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Abraão;2026-05-14 09:04:00;2026-06-01 15:01:00.000000000;2026-06-04 15:00:59.999999999;5,0;;24,0;2026-06-04 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Abel;2026-05-15 09:00:00;2026-06-02 15:02:00.000000000;2026-06-05 15:02:00.000000000;5,0;;24,0;2026-06-05 15:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aprovações regulatórias e concorrenciais;;Eva;2026-05-15 09:01:00;2026-06-04 13:00:59.999999999;2026-06-05 13:01:00.000000000;3,0;;8,0;2026-06-05 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Abraão;2026-05-15 09:02:00;2026-06-04 15:00:59.999999999;2026-06-05 15:01:00.000000000;3,0;;8,0;2026-06-05 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Revisão concorrencial de documentos;;Adão;2026-05-15 09:03:00;2026-05-15 09:03:00.000000000;2026-05-18 09:02:59.999999999;3,0;;8,0;2026-05-18 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito financeiro;Apoio jurídico a emissões de valores mobiliários;;Jacó;2026-05-15 09:04:00;2026-05-18 09:01:59.999999999;2026-05-18 11:01:59.999999999;1,0;;2,0;2026-05-18 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Eva;2026-05-18 09:00:00;2026-06-05 13:01:00.000000000;2026-06-05 15:01:00.000000000;1,0;;2,0;2026-06-05 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Abraão;2026-05-18 09:01:00;2026-06-05 15:01:00.000000000;2026-06-08 09:00:59.999999999;1,0;;2,0;2026-06-08 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Eva;2026-05-18 09:02:00;2026-06-05 15:01:00.000000000;2026-06-08 15:01:00.000000000;3,0;;8,0;2026-06-08 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Análise jurídica preliminar e de estrutura da operação;;Abel;2026-05-18 09:03:00;2026-06-05 15:02:00.000000000;2026-06-10 15:02:00.000000000;5,0;;24,0;2026-06-10 15:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Abraão;2026-05-18 09:04:00;2026-06-08 09:00:59.999999999;2026-06-09 09:00:59.999999999;3,0;;8,0;2026-06-09 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com escritórios externos especializados;;Caim;2026-05-19 09:00:00;2026-05-19 09:00:00.000000000;2026-05-19 11:00:00.000000000;1,0;;2,0;2026-05-19 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de veículos societários (SPVs);;Eva;2026-05-19 09:01:00;2026-06-08 15:01:00.000000000;2026-06-11 15:00:59.999999999;5,0;;24,0;2026-06-11 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Abraão;2026-05-19 09:02:00;2026-06-09 09:00:59.999999999;2026-06-12 09:00:59.999999999;5,0;;24,0;2026-06-12 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Gestão de canal de dúvidas;;Adão;2026-05-19 09:03:00;2026-05-19 09:03:00.000000000;2026-05-19 11:03:00.000000000;1,0;;2,0;2026-05-19 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Gestão de canal de dúvidas;;Davi;2026-05-19 09:04:00;2026-05-19 09:04:00.000000000;2026-05-19 11:04:00.000000000;1,0;;2,0;2026-05-19 11:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Representação Comercial;;Adão;2026-05-20 09:00:00;2026-05-20 09:00:00.000000000;2026-05-20 17:00:00.000000000;3,0;;8,0;2026-05-20 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de Advisors e Governança da Operação;;Abel;2026-05-20 09:01:00;2026-06-10 15:02:00.000000000;2026-06-11 15:02:00.000000000;3,0;;8,0;2026-06-11 15:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;MoU;;Davi;2026-05-20 09:02:00;2026-05-20 09:02:00.000000000;2026-05-20 11:02:00.000000000;1,0;;2,0;2026-05-20 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Elaboração de defesas, manifestações e recursos;;Caim;2026-05-20 09:03:00;2026-05-20 09:03:00.000000000;2026-05-22 09:03:00.000000000;4,0;;16,0;2026-05-22 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Eva;2026-05-20 09:04:00;2026-06-11 15:00:59.999999999;2026-06-12 09:00:59.999999999;1,0;;2,0;2026-06-12 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atas de Reunião e Assembleia;;Abel;2026-05-21 09:00:00;2026-06-11 15:02:00.000000000;2026-06-12 11:02:00.000000000;2,0;;4,0;2026-06-12 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Adão;2026-05-21 09:01:00;2026-05-21 09:01:00.000000000;2026-05-22 09:00:59.999999999;3,0;;8,0;2026-05-22 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Análise de requisitos prudenciais e de liquidez;;Caim;2026-05-21 09:02:00;2026-05-22 09:03:00.000000000;2026-05-22 11:03:00.000000000;1,0;;2,0;2026-05-22 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de passivos;;Eva;2026-05-21 09:03:00;2026-06-12 09:00:59.999999999;2026-06-12 11:00:59.999999999;1,0;;2,0;2026-06-12 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Treinamentos corporativos;;Isaque;2026-05-21 09:04:00;2026-05-21 09:04:00.000000000;2026-05-21 11:04:00.000000000;1,0;;2,0;2026-05-21 11:04:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Closing da operação;;Abraão;2026-05-22 09:00:00;2026-06-12 09:00:59.999999999;2026-06-12 11:00:59.999999999;1,0;;2,0;2026-06-12 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atualização de Contrato Social / Estatuto;;Eva;2026-05-22 09:01:00;2026-06-12 11:00:59.999999999;2026-06-15 11:01:00.000000000;3,0;;8,0;2026-06-15 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Interface com áreas de risco, tesouraria e controles internos;;Caim;2026-05-22 09:02:00;2026-05-22 11:03:00.000000000;2026-05-22 13:03:00.000000000;1,0;;2,0;2026-05-22 13:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atualização de Contrato Social / Estatuto;;Abraão;2026-05-22 09:03:00;2026-06-12 11:00:59.999999999;2026-06-15 11:01:00.000000000;3,0;;8,0;2026-06-15 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de conflitos societários;;Abel;2026-05-22 09:04:00;2026-06-12 11:02:00.000000000;2026-06-12 13:02:00.000000000;1,0;;2,0;2026-06-12 13:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de veículos societários (SPVs);;Abel;2026-05-25 09:00:00;2026-06-12 13:02:00.000000000;2026-06-17 13:01:59.999999999;5,0;;24,0;2026-06-17 13:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Eva;2026-05-25 09:01:00;2026-06-15 11:01:00.000000000;2026-06-16 11:01:00.000000000;3,0;;8,0;2026-06-16 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Licença de Uso de Marca;;Adão;2026-05-25 09:02:00;2026-05-25 09:02:00.000000000;2026-05-26 09:01:59.999999999;3,0;;8,0;2026-05-26 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos imobiliários;;Davi;2026-05-25 09:03:00;2026-05-25 09:03:00.000000000;2026-05-26 09:02:59.999999999;3,0;;8,0;2026-05-26 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Abraão;2026-05-25 09:04:00;2026-06-15 11:01:00.000000000;2026-06-18 11:00:59.999999999;5,0;;24,0;2026-06-18 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Desenvolvimento de Software;;Adão;2026-05-26 09:00:00;2026-05-26 09:01:59.999999999;2026-05-27 09:01:59.999999999;3,0;;8,0;2026-05-27 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Tributário;Interface com escritórios externos;;Caim;2026-05-26 09:01:00;2026-05-26 09:01:00.000000000;2026-05-26 11:01:00.000000000;1,0;;2,0;2026-05-26 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Suporte jurídico às negociações comerciais;;Eva;2026-05-26 09:02:00;2026-06-16 11:01:00.000000000;2026-06-17 11:01:00.000000000;3,0;;8,0;2026-06-17 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Tributário;Análise tributária de aquisições, cisões e incorporações;;Davi;2026-05-26 09:03:00;2026-05-26 09:03:00.000000000;2026-05-29 09:03:00.000000000;5,0;;24,0;2026-05-29 09:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Política de Governaça Corporativa;;Isaque;2026-05-26 09:04:00;2026-05-26 09:04:00.000000000;2026-05-27 09:03:59.999999999;3,0;;8,0;2026-05-27 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Análise de exclusividade, não concorrência e cláusulas MFN;;Caim;2026-05-27 09:00:00;2026-05-27 09:00:00.000000000;2026-05-27 11:00:00.000000000;1,0;;2,0;2026-05-27 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Closing da operação;;Eva;2026-05-27 09:01:00;2026-06-17 11:01:00.000000000;2026-06-17 13:01:00.000000000;1,0;;2,0;2026-06-17 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Concorrencial;Monitoramento regulatório e jurisprudencial;;Adão;2026-05-27 09:02:00;2026-05-27 09:02:00.000000000;2026-05-28 09:01:59.999999999;3,0;;8,0;2026-05-28 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos Financeiros ou Bancários;;Adão;2026-05-27 09:03:00;2026-05-28 09:01:59.999999999;2026-05-29 09:01:59.999999999;3,0;;8,0;2026-05-29 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação de holdings e grupos;;Eva;2026-05-27 09:04:00;2026-06-17 13:01:00.000000000;2026-06-22 13:00:59.999999999;5,0;;24,0;2026-06-22 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Atuação em processos administrativos na CVM e no BCB;;Caim;2026-05-28 09:00:00;2026-05-28 09:00:00.000000000;2026-05-28 11:00:00.000000000;1,0;;2,0;2026-05-28 11:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Resposta a ofícios, exigências e questionamentos da CVM e do BCB;;Caim;2026-05-28 09:01:00;2026-05-28 11:00:00.000000000;2026-05-28 13:00:00.000000000;1,0;;2,0;2026-05-28 13:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Abel;2026-05-28 09:02:00;2026-06-17 13:01:59.999999999;2026-06-17 15:01:59.999999999;1,0;;2,0;2026-06-17 15:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Governança;Integração com outras áreas;;Isaque;2026-05-28 09:03:00;2026-05-28 09:03:00.000000000;2026-05-28 11:03:00.000000000;1,0;;2,0;2026-05-28 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;NDA;;Adão;2026-05-28 09:04:00;2026-05-29 09:01:59.999999999;2026-05-29 11:01:59.999999999;1,0;;2,0;2026-05-29 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Integração societária;;Abel;2026-05-29 09:00:00;2026-06-17 15:01:59.999999999;2026-06-18 09:02:00.000000000;1,0;;2,0;2026-06-18 09:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abel;2026-05-29 09:01:00;2026-06-18 09:02:00.000000000;2026-06-23 09:01:59.999999999;5,0;;24,0;2026-06-23 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Transferência de Tecnologia;;Davi;2026-05-29 09:02:00;2026-05-29 09:03:00.000000000;2026-06-01 09:02:59.999999999;3,0;;8,0;2026-06-01 09:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Mútuo, Doação ou Comodato;;Adão;2026-05-29 09:03:00;2026-05-29 11:01:59.999999999;2026-06-01 11:02:00.000000000;3,0;;8,0;2026-06-01 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Abraão;2026-05-29 09:04:00;2026-06-18 11:00:59.999999999;2026-06-19 11:01:00.000000000;3,0;;8,0;2026-06-19 11:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Atos perante Junta Comercial;;Abraão;2026-06-01 09:00:00;2026-06-19 11:01:00.000000000;2026-06-19 13:01:00.000000000;1,0;;2,0;2026-06-19 13:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abraão;2026-06-01 09:01:00;2026-06-19 13:01:00.000000000;2026-06-24 13:00:59.999999999;5,0;;24,0;2026-06-24 13:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;SPA / SHA e documentos correlatos;;Eva;2026-06-01 09:02:00;2026-06-22 13:00:59.999999999;2026-06-22 15:00:59.999999999;1,0;;2,0;2026-06-22 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Due diligence societária;;Eva;2026-06-01 09:03:00;2026-06-22 15:00:59.999999999;2026-06-25 15:00:59.999999999;5,0;;24,0;2026-06-25 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SPA;;Abel;2026-06-01 09:04:00;2026-06-23 09:01:59.999999999;2026-06-24 09:01:59.999999999;3,0;;8,0;2026-06-24 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Acordo de Sócios / Acionistas;;Abel;2026-06-02 09:00:00;2026-06-24 09:01:59.999999999;2026-06-25 09:01:59.999999999;3,0;;8,0;2026-06-25 09:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão de conflitos societários;;Abraão;2026-06-02 09:01:00;2026-06-24 13:00:59.999999999;2026-06-24 15:00:59.999999999;1,0;;2,0;2026-06-24 15:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Gestão jurídica do encerramento de operações;;Abraão;2026-06-02 09:02:00;2026-06-24 15:00:59.999999999;2026-06-25 09:00:59.999999999;1,0;;2,0;2026-06-25 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Regularização societária;;Abraão;2026-06-02 09:03:00;2026-06-25 09:00:59.999999999;2026-06-26 09:00:59.999999999;3,0;;8,0;2026-06-26 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Aumento e redução de capital;;Abel;2026-06-02 09:04:00;2026-06-25 09:01:59.999999999;2026-06-25 11:01:59.999999999;1,0;;2,0;2026-06-25 11:01:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Abel;2026-06-03 09:00:00;2026-06-25 11:01:59.999999999;2026-06-26 11:02:00.000000000;3,0;;8,0;2026-06-26 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Distribuição;;Adão;2026-06-03 09:01:00;2026-06-03 09:01:00.000000000;2026-06-04 09:00:59.999999999;3,0;;8,0;2026-06-04 09:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de  SPA;;Eva;2026-06-03 09:02:00;2026-06-25 15:00:59.999999999;2026-06-26 15:01:00.000000000;3,0;;8,0;2026-06-26 15:01:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de trabalho;;Davi;2026-06-03 09:03:00;2026-06-03 09:03:00.000000000;2026-06-03 11:03:00.000000000;1,0;;2,0;2026-06-03 11:03:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contratos imobiliários;;Davi;2026-06-03 09:04:00;2026-06-03 11:03:00.000000000;2026-06-04 11:02:59.999999999;3,0;;8,0;2026-06-04 11:02:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Regulatório;Preparação de informações e documentos para fiscalização;;Caim;2026-06-04 09:00:00;2026-06-04 09:00:00.000000000;2026-06-05 17:00:00.000000000;4,0;;16,0;2026-06-05 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Organização de livros societários;;Abraão;2026-06-04 09:01:00;2026-06-26 09:00:59.999999999;2026-06-26 11:00:59.999999999;1,0;;2,0;2026-06-26 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Abraão;2026-06-04 09:02:00;2026-06-26 11:00:59.999999999;2026-07-01 11:00:59.999999999;5,0;;24,0;2026-07-01 11:00:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Societário;Elaboração e negociação de LOI;;Abel;2026-06-04 09:03:00;2026-06-26 11:02:00.000000000;2026-06-29 11:02:00.000000000;3,0;;8,0;2026-06-29 11:02:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Direito digital;Elaboração e atualização de políticas de privacidade e cookies;;Esaú;2026-06-04 09:04:00;2026-06-04 09:04:00.000000000;2026-06-05 09:03:59.999999999;3,0;;8,0;2026-06-05 09:03:59.999999999;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
Contratos;Contrato de Distribuição;;Adão;2026-06-05 09:00:00;2026-06-05 09:00:00.000000000;2026-06-05 17:00:00.000000000;3,0;;8,0;2026-06-05 17:00:00.000000000;;ESPECIALIZACAO + WORKLOAD_REMANESCENTE;;;;;CONCLUIDA;True
